0.000000	0.336689	Then
0.336689	0.731429	Stella
0.731429	0.905578	went
0.905578	1.079728	to
1.079728	1.428027	Navy
1.428027	1.892426	Pier
1.892426	2.101406	where
2.101406	2.240726	a
2.240726	2.623855	stranger
2.623855	2.902494	threw
2.902494	3.041814	a
3.041814	3.436553	frisbee
3.436553	3.645533	to
3.645533	4.365351	her
4.365351	4.702041	She
4.702041	5.050340	loves
5.050340	5.340590	playing
5.340590	5.561179	fetch
5.561179	5.793379	with
5.793379	6.431927	frisbees
